2022380	Riajsk 1	53.699643	40.095341
5615200	Cecejovce	48.587073	21.070742
8509251	Samedan	46.533766	9.873634
8761348	Lexos	44.140811	1.88555
8304200	Frugarolo-Boscomarengo	44.839479	8.682357
8587846	Luterbach, Kraftwerk	47.214672	7.575479
8574499	Churwalden, Funershus	46.785806	9.537545
5473222	Rojice	49.346266	13.950853
8582782	Oberkirch LU, CAMPUS Sursee	47.161555	8.090255
8101916	Dietrichshofen	48.370253	13.427421
5433314	Kozmice	49.908424	18.156448
5105316	Legnica Piekary	51.201675	16.19804
8023482	Kühren	51.349341	12.833198
7039630	Maesteg Castle Street	51.614964	-3.658897
8580461	Winterthur, Fotozentrum	47.495585	8.737074
8572369	Wolfwil, Schweissacker	47.275817	7.774941
8778423	Argelès-sur-Mer	42.541324	3.026083
8102125	Kolbnitz	46.879194	13.323865
8578494	Fli, Hirschen	47.13661	9.10663
5505579	Zakany	46.264233	16.920188
5340995	Magherus Sieu	47.09258	24.363805
2006480	Zemcy	56.250907	32.398858
8573863	Kaltbrunn, Müllisperg	47.208802	9.030922
8764060	Vauvert maison	43.694694	4.270703
8732819	Thesee	47.316852	1.305233
5104778	Moszczenica	51.50285	19.700138
5433054	Studénka Mesto	49.706455	18.071446
8578313	Pratteln, Saline	47.531317	7.67703
8579676	Gamprin, Grossabünt	47.216434	9.503225
8501970	Signy, village	46.390568	6.202341
8016134	Schwallungen	50.689425	10.346188
8501505	Ardon	46.208581	7.270942
5617725	Puchov	49.114173	18.329922
8505407	S. Nazzaro	46.135166	8.807055
8777509	Milhaud	43.788352	4.299468
8503978	Ricken SG, Post	47.262369	9.044415
7944009	Postojna	45.782654	14.220035
8300149	Pont St. Martin (I)	45.587858	7.796029
8573967	Wittenbach, Grünau	47.460976	9.381753
8072722	Heilbronn Techn. Schulzentrum	49.148665	9.221494
8151862	Bad Wimsbach-Neydharting	48.061959	13.905656
8593490	Van-d'en-Haut, camping	46.140425	6.992708
8011049	Rodenbach(b Hanau)	50.147268	9.012557
8570826	Flanthey, Chelin	46.268297	7.446151
8059058	Greiz Dölau	50.630024	12.184779
8570386	Yvonand, Sur Priales	46.795541	6.754287
8761719	Lasseran	43.568638	0.519864
8573766	Einsiedeln, Steig	47.138947	8.740175
7873805	Martijanec	46.260853	16.540556
8570888	Les Agettes, bif. M.-de-l'Ours	46.19988	7.368619
5107954	Kokotow	50.017805	20.070089
7056780	Kempton Park	51.4197	-0.408595
5433535	Bylnice	49.065128	18.015812
5433312	Cervenka	49.724038	17.08834
7051630	Birchington-on-Sea	51.375374	1.296891
8132142	Grossarl Lagerhaus	47.232515	13.198834
8572123	Nunningen, See	47.395948	7.616407
8500268	Grandval	47.283709	7.422303
8592370	Fribourg, Champ-Fleuri	46.809429	7.140365
5506221	Csoma-Szabadi	46.3644	18.041422
8581124	Borgonuovo, Italia	46.328515	9.437361
7601387	Moerkved	67.28691	14.583685
2054450	Derbent	48.273089	42.082955
8739362	Plaisir-Les-Clayes	48.831822	1.953068
8502708	Besenbüren, Dorf	47.312061	8.344227
5613161	Králova Lehota	49.026124	19.784358
8504622	Fribourg, Bellevue	46.810948	7.171917
5243021	Bacho Kiro	42.963952	25.436227
8029011	Sachsenheim	48.961294	9.063158
7874903	Vratisinec	46.473026	16.453432
8571266	Grund b. Gstaad, Moosfang	46.460135	7.281954
8577084	Kleinwangen, Post	47.195795	8.295937
8707640	Chatenois (Gare)	48.276172	7.401583
5437155	Louka u Ostrohu	48.911017	17.485565
8758871	Rozoy s/serre salle des fêtes	49.709538	4.129995
5475582	Stehlovice	49.39283	14.327609
8747115	Guichen-Bourg-des-Comptes-Bv	47.934573	-1.761849
8587968	Erlenbach ZH, Chapf	47.307872	8.609032
8588034	Meilen, Zur Au	47.273273	8.661807
8102227	Reith b.Seefeld	47.300411	11.200918
8595403	Engelberg, Fürenalpbahn	46.801663	8.449365
8309907	Sassano-Teggiano	40.368595	15.602289
5454233	Lipa (CZ)	49.555849	15.537584
8103032	Wien Neu Marx	48.188563	16.399515
8308656	Valmontone	41.770948	12.921526
8600156	Hornslet	56.321365	10.312505
7022540	Meols	53.399907	-3.14768
7143015	Niebla	37.347069	-6.691686
8574591	Präz, Curscheglias	46.738253	9.403849
7111000	Venta de Banos	41.912259	-4.491693
8011420	Lich(Oberhess)	50.514576	8.821959
8600397	Hurup Thy	56.743795	8.440367
5513235	Hernadszurdok	48.488515	21.217976
5615830	Tulcik	49.085327	21.309819
2025090	Vosstanie	55.826203	48.923971
8740953	Ste-Eugénie de Villeneuve	45.137543	3.604036
7874804	Mala Subotica	46.376554	16.527054
7084480	Shepley	53.587889	-1.706844
8013770	Bremen-Lesum	53.170718	8.68615
5473745	Klatovy	49.401487	13.27411
5105828	Lipki	50.89891	17.371123
8715797	Panazol	45.837462	1.309683
8588302	La Tzoumaz, Les Eriez	46.142672	7.243211
8200143	Paradiso (LUX)	49.965254	5.953474
5455058	Horesedly	50.169076	13.641589
8574421	Triesenberg, Rütelti	47.113903	9.544944
8509176	Trun	46.74254	8.990444
8571746	Biglen, Biglenrohr	46.927386	7.621378
5102166	Wloclawek-Brzezie	52.69544	18.966906
8530004	La Robella	46.875985	6.548731
8309909	Montesano Buonabitacolo	40.286632	15.651451
5613036	Kuklov	48.646968	17.066461
7032060	Shirehampton	51.483343	-2.676933
8026317	Saal (Donau)	48.902424	11.933198
8771552	Jougne	46.763108	6.388426
8500263	Im Holz	47.230906	7.475006
8777536	St-Geniès-de-Malgoirès	43.946563	4.212363
8006399	Blumenau (D)	50.67124	13.291009
8010406	Dortmund-Dorstfeld Süd	51.50063	7.420019
8028421	Sandförde	53.563978	13.971268
1004902	Ruotsinpyhtää Th Liit. 68	60.44753	26.515292
8727638	Sarcelles-St-Brice	48.996738	2.367174
5474192	Nové Hodejovice	48.939774	14.50725
8579685	St-Maurice VS, Clinique St-Amé	46.213022	6.998704
5454030	Bolehost	50.214768	16.0609
5331619	Coslariu Gr. pd. M.	46.157433	23.695924
8009210	Köln-Blumenberg	51.037416	6.881916
8072537	Schwalbach(Taunus)-Nord	50.15997	8.535023
5223006	Rebrovo	42.902016	23.395909
7086320	Dingwall	57.592502	-4.421748
8580634	Mägenwil, Eckwil	47.411976	8.239701
8573829	Lachen SZ, Kirche	47.192352	8.851165
5433635	Cejc	48.940951	16.957673
8507370	Grindelwald Grund GGM	46.624683	8.019007
5229010	Provadiya	43.172124	27.439437
8718264	Kruth	47.922995	6.970972
5320517	Talmaciu	45.686227	24.261732
5512393	Andornaktalya	47.83001	20.384298
7403702	Stehag	55.919934	13.376389
8680008	Marrebaek kanalen	54.683431	11.906194
8576895	Wiedlisbach, Stockrain	47.251815	7.643392
5501032	Budaörs	47.466945	19.007744
8303309	Ronchi dei Legionari Nord	45.828032	13.504144
7120316	Teijeiro	43.136275	-8.04121
2412322	Jure	54.758905	23.595596
8503486	Siblingen, Siblingerhöhe	47.72169	8.504379
8576613	Aeschlen b. O., Bareichte	46.837799	7.666854
8014342	Niederwinden	48.139779	8.022962
7097600	Blairhill	55.865423	-4.042359
5256032	Kosta Petrov	42.212921	23.076001
7400662	Degerfors	59.247686	14.436136
8588401	Trub, Miescheli	46.929579	7.858594
8311872	Africo Nuovo	38.037872	16.142055
5434025	Hustenovice	49.112978	17.464467
8182213	Zell am Ziller	47.231805	11.88435
8503261	Braunwald	46.938703	8.998588
8769463	Galuzot	46.638077	4.334697
8015643	Duckterath	50.984811	7.103491
8019183	Langenlonsheim	49.901368	7.899882
8013608	Rheda-Wiedenbrück	51.857025	8.286652
8102479	Weissenkirchen in der Wachau	48.398695	15.472835
5507245	Bükkösd	46.105924	18.000179
8590882	Wallisellen, Blumenweg	47.413109	8.604483
8506367	Bendlehn	47.406511	9.451573
8130070	Wien Unter St.Veit (U4)	48.19108	16.286952
5103099	Promno	52.471168	17.213335
8572411	Gipf-Oberfrick, Rösslibrücke	47.493994	7.999302
8578733	Lenzburg, Mattenweg	47.386752	8.172938
8101043	Krummnussbaum an der Westbahn	48.208546	15.155264
8303010	Pontebba	46.504839	13.313788
8507066	Stettlen	46.956825	7.524088
8582152	Courfaivre, Tuilerie	47.33448	7.271895
8743997	Capvern mairie	43.095644	0.312411
2053290	Sochi	43.590293	39.774759
5475412	Cenkov u Malsic	49.348262	14.579262
8006120	Eibau	50.986501	14.64616
8300864	Cassine	44.749129	8.533855
7094380	Linlithgow	55.981905	-3.585059
5105593	Marczow	51.048796	15.663245
7131109	Cabanas de Aliste	41.860229	-6.261876
5474950	Sedlejov	49.224642	15.495847
8013378	Gross Düngen	52.097729	10.020077
8571230	Walperswil, Gimmiz	47.054781	7.235192
8059806	Tiefenbachmühle	51.636088	10.81351
8503875	Rieden AG, Limmatsteg	47.483027	8.304351
8572446	Oberhofen AG, Kreuz	47.554797	8.133314
8574092	Rheineck, Altensteig	47.463448	9.587193
8575085	Ascharina, Alpbachbrücke	46.959702	9.80448
8774571	Chatillon-de-Michaille	46.144138	5.796999
8579315	La Rippe	46.381543	6.151758
7019530	Askam	54.188566	-3.205031
8027089	Rostock Hbf	54.078323	12.131706
5322357	Babeni	44.97269	24.238909
8573005	Sempach Stadt, Vogelwarte	47.129041	8.192463
8575962	Oetwil am See, Zelgli	47.273776	8.719896
5434414	Ostrava-Kuncice	49.789497	18.292041
8768313	Pont-sur-Yonne	48.286564	3.202811
8085345	Feucht Ost	49.376029	11.220497
8576025	Oetwil am See, Bergstrasse	47.269866	8.718251
8590549	Dübendorf, Bauhof	47.394816	8.634579
5103022	Pierzchno	52.263212	17.157746
8714218	Barges-Cemboing	47.862408	5.844786
8591632	Paradiso, Fontana	45.991087	8.947583
8132686	Altenmarkt i.P. Laudersbach	47.389153	13.411869
8600567	Stenstrup Syd	55.120496	10.515032
8594221	Lugano, Conservatorio	46.005488	8.937929
8575281	Montagnola, Bellevue	45.984174	8.918818
8058188	Schwerin-Margaretenhof	53.658553	11.360971
8595505	Les Breuleux, haut-du-village	47.213602	7.004547
5244002	Ptichar	41.444487	25.391272
7166002	Ocana	39.95991	-3.506961
8572850	Doppleschwand, Spittel	47.022483	8.056069
5433654	Jistebník	49.747221	18.149059
8577697	Vauderens, Route d'Ursy	46.624674	6.849861
9431401	Espadanal da Azambuja	39.05057	-8.903312
5504937	Bak	46.727106	16.850378
8578988	Brione s. Minusio, Cimitero	46.182665	8.809869
8578845	Campra, centro nordico	46.518529	8.882717
8734316	Beuvrages	50.389779	3.508292
8741470	Balard	48.82864	2.262171
5105676	Tulowice Niemodlinskie	50.597484	17.647694
8734315	Cloyes centre Collège	47.953316	1.217382
8589055	Dornach, Hügelweg	47.487782	7.616452
8580984	Tenero, Stella d'Oro	46.179645	8.847147
7601352	Mosjoen	65.82592	13.250738
8023888	Hannover Karl-Wiechert-Allee	52.374417	9.808112
5517145	Petöfiszállás	46.624449	19.868371
8570466	Billens, hôpital bif.	46.693837	6.903832
7404808	Älvkarleby	60.548039	17.459262
7120305	Sarria	42.772949	-7.410302
7019040	Oakham	52.673291	-0.734149
8740609	Epiez-sur-Chiers	49.481392	5.499609
8583625	Samnaun-Dorf, Riva	46.945796	10.362495
5105876	Szewce (PL)	51.215132	16.955201
8588229	Montlingen, Tänneli	47.337348	9.591553
8101679	Schlägl	48.642806	13.9781
8300982	Varallo Pombia	45.669651	8.619999
5107593	Goczalkowice	49.943995	18.967257
8593687	La Chaux-de-F, Perret-Gentil	47.109453	6.832008
5453069	Stetí	50.45593	14.39377
8504855	Farvagny-le-Grand	46.721793	7.065692
8591498	Pedrinate, Chiesa	45.826728	9.011389
8773423	Le Saut-du-Loup	45.45186	3.303086
8023457	Leipzig-Wahren	51.380732	12.321514
5281012	Spasovo	42.218962	25.321201
8570342	Moudon, Belflori	46.664083	6.787655
8577833	Portalban, Dessus	46.910279	6.953398
8581768	Rhäzüns, Mineralquelle	46.785734	9.40553
8893526	Schoonaarde	51.003346	4.013773
8530784	Muttenz BPG	47.549394	7.646323
8776520	Sorgues-Châteauneuf-du-Pape	43.99897	4.872324
7025840	Atherton	53.528264	-2.480078
5510520	Alagimajor	47.601631	19.153603
8589272	Villars-sur-Glâne, Chênes	46.794148	7.137974
8099022	Eisenheim	49.869285	10.152767
5344123	Nima (RO)	47.110927	23.911477
8027313	Glöwen	52.903513	12.083929
8577004	Ostermundigen, Zollgasse	46.957949	7.48778
8770006	Astis	43.456228	-0.324231
8761148	La-Tour-de-Carol-Enveitg	42.465518	1.885118
5511189	Galgaheviz	47.632149	19.559331
8572585	Ehrendingen, Tiefenwaag	47.505554	8.346475
5106511	Nisko Raclawice	50.503663	22.159524
8013766	Bremen-Oberneuland	53.087064	8.93854
5614366	Skalica na Slovensku	48.848282	17.217381
8087759	Kaarst Bahnhof	51.222737	6.606801
5613256	Ivanka pri Dunaji	48.192914	17.261239
7024390	Ty Croes	53.220833	-4.49937
8577847	Schwarzsee, Buntschena	46.706035	7.30707
8572362	Fulenbach, Boningerstrasse	47.280806	7.839375
5474852	Pec	49.044318	15.399987
7030660	Little Kimble	51.749262	-0.810871
7135302	Casas de Millan	39.814069	-6.320738
8604727	Ovtrup	55.717245	8.345099
8711650	Changis-Saint-Jean	48.958885	3.032457
8570519	Constantine, collège	46.91801	7.012323
5108360	Sanok	49.55184	22.210969
8501121	Pully	46.510915	6.65946
8575539	Monti di Fosano, Oratorio	46.130609	8.83876
7069560	White Hart Lane	51.603628	-0.070565
2499026	Kariotishkes	54.675152	25.00594
5103233	Raciborow Kutnowski	52.278772	19.341837
5453540	Bila Voda	50.018335	16.745483
8775762	Cannes	43.553986	7.019307
8759054	Cesson noctilien	48.56522	2.593765
5103284	Gozdowo	52.729788	19.695509
8571227	Merzligen, Holzmattweg	47.088958	7.254582
7401994	Kimstad	58.544083	15.969166
5102441	Strabla	52.898965	23.117612
8026160	Vilseck	49.615628	11.801056
8501587	Crans-s.-S., Grand-Place	46.306195	7.468085
5105938	Brochocin Trzebnicki	51.277023	17.093312
8005851	Welkers	50.479734	9.726661
8590732	Oberhasli, Post	47.468105	8.500748
8582841	Spiss, Gstalden	46.952591	10.460917
5455540	Ostromer	50.366919	15.545702
7035010	Bodmin Parkway	50.443849	-4.660754
5104649	Lodz Andrzejow	51.7411	19.616673
8530522	Aempächli	46.921785	9.155252
5433752	Hrubá Voda	49.669428	17.439855
8748511	Chatelaillon	46.078867	-1.088261
5340311	Sansimion	46.262885	25.888366
8503555	Hermatswil	47.394276	8.826211
8593405	Baar, Oberau	47.190095	8.504802
8576172	Breite b. N'dorf,Grünenwaldstr	47.461929	8.661286
2010070	Gusev	54.600731	22.204596
8741332	Etainhus-St-Romain	49.559688	0.331153
5104091	Sokule	51.997832	22.956409
8732183	St-Clément-de-Baleine	46.229301	-1.542953
8594548	Klosters, Pardels	46.87452	9.890938
5501255	Györszentiván	47.696287	17.75836
8501375	Chernex	46.445923	6.910088
8503420	Lottstetten	47.62574	8.566809
5454939	Touchovice u Loun	50.300723	13.728847
8759029	Nice pont michel	43.724457	7.288957
5321406	Ilia	45.943588	22.661769
8101165	Westendorf in Tirol	47.441263	12.222947
5475952	Polecnice	48.797618	14.124318
8575283	Montagnola, Il Maggio	45.978772	8.916804
8530093	Bruson (télésiège)	46.063235	7.215955
5102724	Wojnowice Wielkepolskie	52.326873	16.466584
7871907	Niza	45.55627	18.176485
5218001	Krumovo	42.10007	24.821877
8582833	Lenzerheide/Lai, Sportzentrum	46.734333	9.556135
8767273	Gurmençon	43.150262	-0.59193
5229023	Poveljanovo	43.203074	27.642243
8576497	Hasle b.B., Dorf	47.015974	7.644201
8588366	Aeschau, Säge	46.91161	7.75885
8601801	Emmersbaek	57.571908	9.97754
8028957	Göhren(Rügen)	54.345958	13.737701
5453289	Teplice v Cechách	50.646762	13.828807
8400482	Oisterwijk	51.581515	5.19287
8767803	Bourisp	42.826471	0.337437
7004235	Hever, Stick Hill	51.178807	0.097281
8003522	Dallgow-Döberitz	52.543549	13.059034
2499014	Esya	54.849381	23.928862
8746553	Agen Cimetière	44.212095	0.628813
5454775	Celakovice-Jirina	50.167152	14.765051
8305112	Molino del Pallone	44.09706	10.962623
8530370	Pont de Chemex	46.245599	6.931105
8151894	Gmunden Seebahnhof (Neu)	47.916487	13.805111
8588814	Sion, Les Cèdres	46.23029	7.36087
7111400	Zumarraga	43.087257	-2.317877
5360426	Nichiseni	46.035916	27.452993
5454306	Dolní Berkovice	50.388152	14.435354
5341107	Reteag	47.186599	24.009792
5454639	Louny stred	50.356186	13.811161
7099140	Glasgow Exhibition Centre	55.862385	-4.286299
8600278	Kibaek	56.032128	8.851516
5108424	Zurawica-Rozrzadowa	49.829607	22.835783
8731348	Nesle (Somme)	49.762458	2.907875
5322292	Orlesti	44.804997	24.258901
8589046	Zollikofen, Betagtenheim	46.9936	7.454457
8570790	St-Romain (Ayent)	46.283803	7.412657
8026158	Freihung	49.627224	11.902877
8016399	Oppurg	50.706064	11.650505
5456430	Nový Bydzov	50.245124	15.486553
8759497	Vaires Torcy Noctilien	48.875851	2.638729
8600654	Svanemoellen	55.715546	12.578776
8718254	Luttenbach-près-Munster	48.034048	7.123672
8582472	Egnach, Wilenstrasse	47.542904	9.376863
8101021	Unteroberndorf	48.180824	15.959718
7031900	Ealing Broadway	51.51388	-0.301282
8576688	Wasen i.E., Abzw. Churzenei	47.035993	7.800749
8774637	Cluses (Haute-Savoie)	46.062318	6.582441
8774371	Ambérieu	45.965207	5.350945
7041240	Bynea	51.672225	-4.099126
8103879	Sillian	46.744239	12.4296
8583092	Brusio, Selvaplana	46.274346	10.114635
5501289	Györ	47.681014	17.636673
8509968	Zillis, posta	46.634832	9.444813
8011396	Echzell	50.390723	8.891311
8400080	Almere CS	52.375577	5.222921
8102817	Weikendorf-Dörfles	48.349731	16.768325
8501762	Bruson, village	46.066633	7.219039
8758957	Gannat Lycée Ste Procule	46.099686	3.193786
8504023	Romont	46.693504	6.911814
8721246	Lauterbourg	48.967074	8.182323
7010100	Tame Bridge	52.551271	-1.977779
5232007	Jana	42.730358	23.561473
5505066	Nagyrakos	46.831075	16.462844
8084987	Bad Wildpark-Kurpark	48.748762	8.55008
8400394	Lelystad Centrum	52.511736	5.470484
8577877	Oberschrot, Gousmatte	46.738342	7.267005
8721368	Hoerdt	48.703987	7.781781
8600279	Troldhede	55.991416	8.747025
8719362	Remelfing	49.091431	7.090187
8573566	Schönenberg ZH, Aesch	47.200334	8.622965
8006071	Stolpen	51.037011	14.087184
8300133	Avise	45.704331	7.13081
8058588	Harsefeld	53.450399	9.497076
8102518	Gars-Thunau	48.599523	15.660458
7038530	Lisvane & Thornhill	51.541234	-3.185318
5616620	Upor	48.57741	21.673918
8505554	Lugano Giardino	46.003393	8.952788
8303026	Udine	46.055783	13.242162
2234274	Belosele	49.883246	29.105228
8530626	Meisterschwanden Seerose	47.284141	8.224977
8019707	Kindsbach	49.419366	7.612838
8025462	Kirkel	49.286245	7.226599
8501156	Solliat-Golisse	46.614435	6.239035
8573211	Kloten, Zum Wilden Mann	47.453542	8.580194
8504217	Champ-du-Moulin	46.9599	6.774981
7054740	Godstone	51.216786	-0.054861
8058183	Friedrichsruhe(Meck)	53.524803	11.739085
8011015	Wiesbaden Ost	50.041411	8.256295
7098890	Bridge of Allan	56.154354	-3.956745
8727600	Creil	49.263215	2.471431
5103095	Lednogora	52.491286	17.366314
7085530	Bingley	53.84587	-1.8377
7056420	Effingham Junction	51.288916	-0.420362
8589022	Bremgarten BE, Kalchacker	46.975487	7.437926
5456586	Planany	50.04969	15.017442
8739357	Massy-Palaiseau-Grande-Cre	48.725372	2.260112
8587837	Niedergesteln, Wannumoos	46.311678	7.785934
8580771	Faido, Balcengo	46.480289	8.79643
5474445	Ovesne Kladruby	49.956643	12.78498
5476605	Semosice-Perina	49.530527	12.999336
7155019	Los Barrios	36.176745	-5.459832
8575348	Cureglia, Grotti	46.040986	8.946325
8578966	Brione s. Minusio, Ai Fanghi	46.18529	8.83076
8581685	Russikon, Gündisau	47.397423	8.807154
8581774	Abtwil SG, Säntispark	47.417487	9.315017
8004008	Schönwalde (Spreew)	51.990794	13.777721
8015021	Kevelaer	51.581011	6.252222
5100942	Bartag	53.715176	20.447322
8581699	Scherzingen, Rohrenzelg	47.628562	9.23149
8600765	Avedoere	55.625537	12.454653
8751560	Longeville-sur-Mogne mairie	48.148795	4.059744
8570870	Haute-Nendaz, Chapelle-Bleusy	46.171366	7.31134
7022650	Wallasey Village	53.425094	-3.067254
8739400	Chartres	48.445673	1.48179
8574319	Grabs, Forst	47.183767	9.432156
8003397	Wünsdorf-Waldstadt	52.165562	13.468142
8775867	Arcueil Cachan	48.798562	2.326543
8503065	Forch	47.325338	8.647964
8761865	Beyrède	42.956086	0.379218
7942355	Kamnik mesto	46.224915	14.609295
7050810	Brixton	51.46248	-0.113533
5101733	Lazek	53.640898	18.218455
5515800	Jánkmajtis	47.937854	22.679919
2511042	Indra	55.876453	27.541204
5104534	Blaszki	51.670544	18.470099
8400508	Purmerend	52.504527	4.951932
8006423	Wilischthal	50.724618	13.056454
5223017	Opletnja	43.097406	23.44375
8313586	Camporosso Valcanale	46.506825	13.525088
7175108	Vilanova de la Sal	41.927801	0.844482
5224021	Podgorica (BG)	43.308958	26.469861
5272031	Dabova Mahala	43.684392	23.015962
8719288	Ugny Meurthe-et-Moselle	49.485671	5.699322
9404101	Portela (PT)	41.293819	-8.555105
8102646	Wien Strebersdorf	48.285674	16.381671
7878655	Rogotin	43.044001	17.481133
8578417	Appenzell, Bleuer	47.332206	9.444462
5436485	Zahlinice	49.28745	17.490976
8026385	Massing	48.393976	12.607461
8003396	Zossen	52.218922	13.438567
8774144	La Bridoire	45.518632	5.747073
8101616	Schlierbach	47.938357	14.118997
8575769	Grandson, Borné Nau	46.81342	6.648403
8102015	Kammer-Schörfling	47.944632	13.593604
8576054	Stäfa, Binz Nord	47.249334	8.723815
7000147	Stourbridge Junction Town Plat	52.447913	-2.134156
2021030	Tula-Viazemskaia	53.96371	37.50136
8501519	Thel	46.321522	7.655294
8016451	Werther	51.469932	10.741911
7401178	Grythyttan	59.716276	14.553715
5456300	Kopidlno	50.333075	15.262083
8503867	Horgen, Enderholz	47.226484	8.610856
8504117	Oberwangen	46.914558	7.362192
8582857	Klosters, Mälcheti	46.860398	9.885149
8587371	Le Locle, place du Marché	47.057549	6.748354
8506778	Wald AR, Dorf	47.416327	9.491296
8001493	Kremperheide	53.880973	9.480284
8579189	Horgen, Scheller	47.269138	8.586864
8581171	Valendas, Carrera	46.788646	9.296428
8575587	Casima, Paese	45.890246	9.034851
5457236	Praha Masarykovo nádrazí	50.087723	14.433332
8575279	Certenago, Paese	45.987456	8.923591
8588294	Sierre, Borsuat	46.294617	7.534884
8024042	Barleben	52.208881	11.619843
8307904	Mosciano S. Angelo	42.706555	13.906429
8773430	St-Georges-d'Aurac	45.158533	3.497783
7942003	Libna	45.945539	15.540236
8592610	Davos Platz, Kurgartenstrasse	46.797545	9.827403
8571972	Vicques, Cras de la Velle	47.34853	7.411255
5360842	Ciurea	47.090342	27.563668
5283017	Vladimir Pavlov	42.521718	27.450791
8003232	Berlin-Friedrichsfelde Ost	52.514172	13.520252
5108109	Bobowa	49.712504	20.952309
1000127	Piikkiö/Pikis	60.401694	22.576651
8590508	Brüttisellen, Haldenbrücke	47.418808	8.631361
5107622	Kety Podlesie	49.87814	19.196796
5436595	Havrice	49.031122	17.618434
5101561	Powalki	53.745749	17.603485
7872606	Okucani	45.257019	17.199591
8713973	Rosières (10)	48.258796	4.072311
7000078	London Turnham Green L.T.	51.495128	-0.254457
5272015	Krivodol	43.368772	23.473666
8303313	Bivio d'Aurisina	45.757655	13.662794
8530257	Bern DMB	46.945966	7.442205
8131667	Berwang Abzw. Anrauth	47.39593	10.717568
7051670	Faversham	51.309321	0.892898
8579443	Wettswil a.A., Eggächer	47.339784	8.474715
8571497	Gächliwil, alte Post	47.126083	7.455059
8006712	Plauen(Vogtl) ob Bf	50.505937	12.12954
8530424	Schattdorf LSH	46.865378	8.65565
8578919	Brissago, Municipio	46.121269	8.711302
8026517	Ruhstorf	48.433645	13.334949
8311764	Nicotera	38.547147	15.932265
8029575	Nellmersbach	48.903367	9.4154
8501955	Betten Dorf	46.375169	8.068079
8570869	Haute-Nendaz, Chalet Dardel	46.178512	7.31285
1010405	Tampere Tarkonpuisto	61.446574	23.92248
8501284	Les Chevalleyres	46.475588	6.898133
8102177	Zellermoos	47.296006	12.779694
8581107	Bözberg, Oberer Hafen	47.485202	8.165261
5434214	Kylesovice	49.923346	17.907788
5474512	Nekrasin	49.220462	15.061875
8588554	Schwanden GL, Hauptstrasse	46.994059	9.075248
8308404	Magliana	41.834358	12.431011
8302538	Albaredo	45.670262	12.014442
8581830	Geltwil, Isenbergschwil	47.247051	8.334276
5434907	Mladejov na Morave	49.825463	16.586365
8001374	Kiel-Elmschenhagen	54.286585	10.182117
8505757	Carona, Paese	45.957414	8.93605
5227013	Humata	43.295905	24.225901
8502255	Lotenbach (See)	47.114622	8.500046
8719242	Noveant	49.02705	6.049965
8711756	Villette (F)	49.474443	5.541571
8822475	Boortmeerbeek	50.980882	4.571473
8505742	Ernen, Wasen-Zauberwald	46.385777	8.130383
5615010	Plesivec	48.554334	20.412551
8113470	Schwanberg	46.766029	15.241489
8588346	Avry-sur-Matran, école	46.78754	7.071678
5331449	Lunca	46.098167	24.069148
5370677	Lacu Sarat	45.225179	27.863548
7181105	Alcanadre	42.406405	-2.122398
8576654	Lüscherz, Riedmatte	47.04545	7.147215
8744273	Moulin Neuf D64	43.90817	2.826855
5456920	Tample	50.547315	15.4679
8573634	Cugy VD, village	46.585445	6.640592
8575446	Cozzo, Paese	46.096639	9.062501
2083750	Bagan	77.713058	54.069252
8578957	Muralto, Casa S. Agnese	46.176049	8.805239
8761192	Colomiers-Lycée-International	43.618816	1.312829
8019068	Worms Hbf	49.634748	8.356633
8570529	Cudrefin, Vers-chez-Jacot	46.952457	7.023937
8583316	Wichtrach, Murachere	46.82925	7.580027
8008114	Düsseldorf-Reisholz	51.180443	6.861358
8579009	Lugano, Cappuccine	46.006531	8.95037
8400638	Veenwouden	53.237472	5.987597
8574771	Flumserberg Saxli, Rutz	47.075995	9.348008
8016360	Sonneberg(Thür) Nord	50.365481	11.207552
8500186	Alle	47.424139	7.128329
8571885	La Chaux-de-Fonds, Moulins	47.107341	6.831055
5105123	Zulin	51.06246	23.169031
8843349	Haute-Flone	50.559612	5.332814
8775864	Paris Cité Universitaire	48.820829	2.33911
8572228	St. Pantaleon, bei den Tannen	47.461974	7.687089
7403114	Perstorp	56.141886	13.431744
5104929	Stykow Ilzecki	51.010745	21.152849
5311267	Valea Cernei	44.7645	22.386205
8591551	Losone, Caserma	46.172804	8.753309
8761297	Achères Grand Cormier Noct.	48.955154	2.091933
8590589	Dübendorf, Stadthaus	47.396892	8.620025
8768130	Vigneux-sur-Seine	48.708472	2.41443
8027357	Schwerin-Görries	53.609373	11.384937
8582767	Porrentruy, St-Paul	47.412228	7.074025
8578769	Fahrwangen, Bärenplatz	47.294613	8.242883
8580231	Ayent, La Place	46.273816	7.412442
8772319	Lyon-Part-Dieu	45.760568	4.859991
8748181	Saint-Etienne-de-Montluc	47.269812	-1.775162
8102248	Heiterwang-Plansee	47.442503	10.748455
5100939	Pasym	53.633401	20.767715
5615720	Licartovce	48.871555	21.242615
8775889	St-Rémy-les-Chevreuse	48.701784	2.076723
8761518	Alet-les-Bains	42.995162	2.246934
8101173	Rattenberg-Kramsach	47.442234	11.894508
7030030	Ascott-under-Wychwood	51.867605	-1.561372
5243210	Gabrovo	42.88642	25.312958
5105155	Polichna Krasnicka	50.834116	22.318408
7143021	San Juan del Puerto	37.311553	-6.838651
5454313	Opatov	49.814397	16.486396
